Unnamed: 0,class,user,userLink,tweet,date,cleaned_tweet,aspect,sentiment
203,insects,Tim Parton,https://twitter.com/parker419,Spring beans in August  no insecticides/ fungicides or herbicides other than post drilling glyphosate not a bruchid beetle in sight  averaging 4.8t/ ha which I am happy with considering the lack of rain this season ( anyone think I was storing more water these days ),2022-08-13T17:01:02.000Z,spring bean august   insecticide fungicide herbicide post drilling glyphosate bruchid beetle sight   average 48 ha I happy consider lack rain season   anyone think I store water day,pest,positive
204,insects,NFU South East,https://twitter.com/NFUSouthEast,Did you know there are 1000 beetles in one square metre of beetle bank? These beneficial insects prey on crop pests and save farmers money on insecticides as they work 25m into the crop. Farmers on @NFUSouthEast @Gameandwildlife walk hearing this at Rotherfield Farms #Alton today,2018-09-27T14:17:54.000Z,know 1000 beetle one square metre beetle bank beneficial insect prey crop pest save farmer money insecticide work 25 crop farmer nfusoutheast gameandwildlife walk hear rotherfield farm alton today,"pest,effectiveness","positive,positive"
205,insects,Scott Graham,https://twitter.com/ScottGraham72,Not something you see everyday. Flea beetles hitting some cotton plants hard in plots at Tennessee Valley station. Damage was sporadic so hard to tell but don’t think at-plant insecticides are doing much good. #ALcrops,2022-05-27T18:20:24.000Z,something see everyday flea beetle hit cotton plant hard plot tennessee valley station damage sporadic hard tell think atplant insecticide much good alcrop,"pest,toxicity","negative,negative"
206,insects,Iona Wines,https://twitter.com/IonaWines,#canepruning on the #chardonnay complete note bands on stems to keep #snails and snout beetles off no insecticides,2016-08-25T15:58:17.000Z,caneprune chardonnay complete note band stem keep snail snout beetle insecticide,control methods,negative
207,insects,Ian wilkinson,https://twitter.com/The_wilk79,Agrii companion crop to our DK exsteel hiding away there looks tremendous in the flesh no flea beetle damage at all no insecticides on farm for 6 years .. lots of exciting developments on the ifarm.@AgriiUK @THERobBowes @ClaydonDrill,2020-11-06T18:06:39.000Z,agrii companion crop dk exsteel hide away look tremendous flesh flea beetle damage insecticide farm 6 year   lot exciting development ifarmagriiuk therobbowes claydondrill,"pest,toxicity","positive,positive"
208,insects,Sam Hugill,https://twitter.com/SamHugill2,Nice to see the OSR insecticides are working… Flea beetles  be no more (probably until next week) but this crops away  #OSR #headache @HLHNorthernTeam,2022-09-20T14:02:25.000Z,nice see osr insecticide work flea beetle   probably next week crop away   osr headache hlhnorthernteam,"effectiveness,pest","positive,positive"
209,insects,Te Mania Angus,https://twitter.com/temaniaangus,Environmental warriors! Ladybird Beetles doing what they do.Insect carnivores searching 4 insect herbivores checking every single leaf of multi species cover crops. Let nature do what she does no need for insecticides with these guys #ladybirds #covercrops #multispecies,2021-11-26T09:22:14.000Z,environmental warrior ladybird beetle doinsect carnivore search 4 insect herbivore check every single leaf multi specie cover crop let nature need insecticide guy ladybird covercrop multispecie,control methods,positive
210,insects,Hannah Foxall,https://twitter.com/foxall_hannah,Interesting blog on testing for pyretheroid resistance by Rothamsted. Well worth doing to reduce further resistance and possible expenditure on insecticides.Beetle Patry: CSFB pyrethroid resistance and parasitisation rate... https://beetlepatry.blogspot.com/2019/06/cabbage-stem-flea-beetle-pyrethroid_14.html?spref=tw…,2019-09-02T11:06:07.000Z,interesting blog testing pyretheroid resistance rothamste well worth reduce resistance possible expenditure insecticidesbeetle patry csfb pyrethroid resistance parasitisation rate,overall,positive
212,insects,Entomological Society of America,https://twitter.com/EntsocAmerica,A study evaluating one of the first insecticides developed to use RNA interference as a mode of action finds significant effects on mobility pupation and reproduction of the target insect the Colorado potato beetle.,2023-04-06T16:04:36.000Z,study evaluate one first insecticide develop use rna interference mode action find significant effect mobility pupation reproduction target insect colorado potato beetle,"usage,effectiveness,pest","neutral,positive,negative"
213,insects,Annie Klodd,https://twitter.com/MNFruitLady,I couldnt walk outside to spray Japanese beetles without one landing on my hand first. Here is a review of conventional and organic insecticides for killing them: …https://blog-fruit-vegetable-ipm.extension.umn.edu/2020/07/japanese-beetle-management-and-choosing.html…,2020-07-07T17:57:50.000Z,I could walk outside spray japanese beetle without one landing hand first review conventional organic insecticide kill,control methods,neutral
215,insects,Kerstin Bilgmann,https://twitter.com/KBilgmann,Outlook conference at Macquarie Uni @LizyLowe presents on the future of urban wildlife. Insecticides kill the wildlife in our backyards. Learn to live with nature and don’t destroy it! We need those beautiful spiders beetles moths... @MQSciEng @MQBiology,2018-07-27T00:02:50.000Z,outlook conference macquarie uni lizylowe present future urban wildlife insecticide kill wildlife backyard learn live nature destroy need beautiful spider beetle moth mqscieng mqbiology,pest,negative
216,insects,Aleksandra Stęplowska,https://twitter.com/stepelka,Presentation by Beata Wielkopolan on cereal leaf beetle microbiome involvement (and diversity) in the response to insecticides treatment at #metagenomy2023. The range of bacteria involvement significantly differs in insects treated with pesticides of various chemical classes,2023-06-20T13:32:35.000Z,presentation beata wielkopolan cereal leaf beetle microbiome involvement diversity response insecticide treatment metagenomy2023 range bacteria involvement significantly differ insect treat pesticide various chemical class,"pest,toxicity","neutral,neutral"
217,insects,Jody Green,https://twitter.com/JodyBugsMeUNL,Hairy fungus beetles bugging people inside homes. Hundreds of small beetles feed on fungi molds & mildew in new construction. Appear in Aug/Sept in #Nebraska strong fliers attracted to light. Do not bite & no structural damage just a nuisance. Grab a vacuum not insecticides,2018-09-14T20:13:26.000Z,hairy fungus beetle bug people inside home hundred small beetle feed fungi molds   mildew new construction appear augsept nebraska strong flier attract light bite   structural damage nuisance grab vacuum insecticide,"pest,toxicity","negative,neutral"
218,insects,Manuela Casasoli,https://twitter.com/manuelacasasoli,How a global super-pest the Colorado potato beetle L. decemlineata rapidly evolves resistance to #insecticides.#Science #evolution Genome Resequencing Reveals Rapid Repeated Evolution in the Colorado Potato #Beetle1-https://academic.oup.com/mbe/article/39/2/msac016/6511499…2-https://phys.org/news/2022-02-super-pest-colorado-potato-beetle.html…,2022-02-21T05:47:37.000Z,global superp colorado potato beetle l decemlineata rapidly evolve resistance insecticidesscience evolution genome resequencing reveal rapid repeat evolution colorado potato beetle1,control methods,negative
219,insects,Buglife,https://twitter.com/Buzz_dont_tweet,The Impact of #Insecticides on #Pollinators Conference #bees2014 #savethebees #hoverflies #beetles #moths,2014-01-24T09:13:57.000Z,impact insecticide pollinator conference bees2014 savethebee hoverflie beetle moth,pest,neutral
220,insects,Jody Green,https://twitter.com/JodyBugsMeUNL,Lots of small beetles clustering on walls inside new construction home?Foreign grain beetles-Under magnification look for projections behind eyes-Habitat damp areas w high humidity mildew -No insecticides-Vacuum to remove-Increase air circulation & decrease humidity,2021-07-26T15:03:31.000Z,lot small beetle cluster wall inside new construction homeforeign grain beetlesunder magnification look projection behind eyeshabitat damp area w high humidity mildew insecticidesvacuum removeincrease air circulation   decrease humidity,control methods,neutral
221,insects,Joel Mackay,https://twitter.com/JoelPMackay,Bees and Varroa are big bad news this week in Aus. If youd like to join our team (myself @EmsyRemsy Ron Hill and Chris McErlean) as an RA (3 y position) to design safer more selective insecticides targeting Varroa (and small hive beetle) apply here: https://usyd.wd3.myworkdayjobs.com/USYD_EXTERNAL_CAREER_SITE/job/Darlington-Campus/Research-Assistant_0093904-2/…,2022-07-01T04:35:40.000Z,bee varroa big bad news week aus like join team emsyremsy ron hill chris mcerlean ra 3 position design safe selective insecticide target varroa small hive beetle apply,"safety,pest","positive,negative"
222,insects,Ian Barrett,https://twitter.com/IanBarrettSW,England lost 35000 Greater Horseshoe bats (90%) in the 20th Century due to loss of traditional pastures woods and roosting sites from modern farmland & the impact of insecticides on the moths and beetles they eat. https://avonwildlifetrust.org.uk/news/2019/01/07/bat-colonies-jsp-awt-statement…,2019-01-09T09:23:17.000Z,england lose 35000 great horseshoe bat 90 20th century due loss traditional pasture wood roosting site modern farmland   impact insecticide moth beetle eat,pest,negative
223,insects,Dr Chandra Moffat  she/her,https://twitter.com/DrChandraLa,We need populations of Colorado potato beetle from Alberta that are both susceptible to and suspected to have reduced susceptibility to insecticides! Part of a 5 yr collab between Canadian Hort Council AAFC many growers assns provincial & industry organizations!,2020-07-27T23:28:32.000Z,need population colorado potato beetle alberta susceptible suspect reduce susceptibility insecticide part 5 yr collab canadian hort council aafc many grower assns provincial   industry organization,control methods,neutral
